NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		20	0.28571287	1.5494128	0.062992126	0.12184096	0.984	6320	tags=60%, list=31%, signal=87%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		32	0.22797765	1.5375178	0.047524754	0.12558223	0.986	8612	tags=66%, list=43%, signal=115%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		25	0.25693357	1.5187771	0.046	0.13356839	0.986	6899	tags=60%, list=34%, signal=91%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		41	0.19345562	1.4735827	0.08686869	0.158942	0.995	2981	tags=34%, list=15%, signal=40%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		41	0.18781933	1.4412681	0.100409836	0.17899825	0.999	7995	tags=59%, list=40%, signal=97%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		27	0.22852334	1.4129188	0.09883721	0.19794649	1.0	8065	tags=63%, list=40%, signal=105%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		38	0.1916476	1.3691399	0.11958763	0.23322257	1.0	1972	tags=29%, list=10%, signal=32%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		29	0.21330504	1.3664091	0.114822544	0.23119389	1.0	2648	tags=34%, list=13%, signal=40%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	0.19020118	1.3529586	0.13131313	0.24061428	1.0	8675	tags=62%, list=43%, signal=109%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		64	0.14093237	1.3270307	0.13690476	0.26139003	1.0	8479	tags=56%, list=42%, signal=97%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		54	0.1523786	1.3181126	0.13018867	0.26574752	1.0	12574	tags=78%, list=63%, signal=207%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		77	0.12706017	1.3096204	0.15049505	0.26981002	1.0	8416	tags=55%, list=42%, signal=93%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		73	0.1300737	1.3032627	0.17731959	0.2717932	1.0	2900	tags=27%, list=14%, signal=32%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		21	0.22631681	1.2760828	0.1602434	0.29696584	1.0	3111	tags=38%, list=15%, signal=45%	
