geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0001775	cell activation	http://amigo.geneontology.org/amigo/term/GO:0001775	711	63	37.522653996266754	1.6789857137042616	3.060243999967322e-5	0.004262181212368281	101;177;578;604;896;960;1958;2150;2309;2729;2737;2934;3134;3398;3430;3485;3569;3624;3635;3689;3696;4189;5359;5588;5678;5734;5795;5896;6352;6608;6665;6932;7070;7462;7476;7784;8291;8440;9466;9473;9479;9734;9846;9935;10062;10202;10326;10398;10461;10538;11151;23149;23308;23529;55824;57580;79987;81704;91543;140885;160851;161145;441478	ADAM8;AGER;BAK1;BATF;BCL6;CCL5;CCND3;CD44;CLCF1;CORO1A;DGKH;DHRS2;DNAJB9;DOCK8;DYSF;EGR1;F2RL1;FCHO1;FOXO3;GAB2;GCLC;GLI3;GSN;HDAC9;HLA-F;ICOSLG;ID2;IFI35;IGFBP2;IL27RA;IL6;INHBA;INPP5D;ITGB2;ITGB8;LAT2;MAFB;MAPK8IP1;MERTK;MYL9;NCK2;NR1H3;NRARP;PAG1;PLSCR1;PREX1;PRKCQ;PSG9;PTGER4;PTPRJ;RAG1;RSAD2;SIRPA;SIRPB1;SMO;SOX15;SVEP1;TCF7;THEMIS2;THY1;TMEM229B;WNT7A;ZP3
GO:0032102	negative regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032102	269	31	14.196334634311896	2.18366224793507	3.4512756556663045e-5	0.004725322838385154	3106;3134;3428;4907;4938;4940;5328;5329;5467;5734;6773;7869;9037;9636;10062;10162;10371;10475;10500;10501;10505;10906;11240;11274;22978;25939;54625;57556;135228;140885;223117	CD109;HLA-B;HLA-F;IFI16;ISG15;LPCAT3;NR1H3;NT5C2;NT5E;OAS1;OAS3;PADI2;PARP14;PLAU;PLAUR;PPARD;PTGER4;SAMHD1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SIRPA;STAT2;TRAFD1;TRIM38;USP18
GO:0010033	response to organic substance	http://amigo.geneontology.org/amigo/term/GO:0010033	1991	143	105.07398608518581	1.3609457995061378	3.642067874650295e-5	0.00490343738190418	154;177;427;445;578;745;817;844;948;949;960;1288;1290;1388;1645;1646;1649;1718;1734;1958;2052;2069;2150;2167;2264;2274;2309;2539;2633;2634;2635;2729;2731;2775;2822;2888;2906;2934;3164;3248;3371;3417;3428;3429;3434;3485;3487;3488;3569;3624;3689;3746;4016;4036;4171;4189;4257;4318;4440;4599;4600;4734;4801;4804;4907;4938;4939;4940;5021;5069;5359;5467;5588;5641;5734;5795;6048;6263;6352;6505;6546;6608;6772;6773;6932;6938;7052;7476;7849;8322;8440;8463;8638;8644;8718;8835;8904;8938;9066;9466;9636;9709;9734;10062;10413;10424;10518;10551;10603;10855;11031;11151;11153;11240;11274;23328;23529;25939;27063;54625;54739;54756;55625;56160;57088;57333;57539;63826;64135;64900;80339;81704;81848;83666;90993;115361;129607;132864;140885;153090;221184;261729;340706	ADRB2;AGER;AGR2;AKR1C1;AKR1C2;AKR1C3;ANKRD1;ASAH1;ASS1;ATF6B;BAIAP3;BAK1;CAMK2D;CASQ1;CCL5;CD36;CD44;CIB2;CLCF1;CMPK2;COL4A6;COL5A2;CORO1A;CPEB2;CPNE1;CPNE2;CREB3L1;DAB2IP;DDIT3;DHCR24;DIO2;DNAJB9;DOCK8;EGR1;EPHX1;EREG;F2RL1;FABP4;FGFR4;FHL2;FICD;FOXO3;FZD4;G6PD;GBP1;GBP2;GBP3;GBP4;GCLC;GLDC;GNAO1;GPLD1;GRB14;GRIN2D;GSN;HDAC9;HERPUD1;HPGD;HPSE;IDH1;IFI16;IFI27;IFIH1;IFIT1;IGFBP2;IGFBP4;IGFBP5;IL17RD;IL27RA;IL6;INHBA;ISG15;ITGB2;KCNC1;LGMN;LOXL1;LPIN3;LRP2;MCM2;MGST1;MMP9;MSI1;MX1;MX2;MYRF;NCK2;NEDD4;NFYB;NGFR;NR1H3;NR4A1;NSMCE3;NT5E;OAS1;OAS2;OAS3;OASL;OXTR;PADI2;PAPPA;PARP14;PARP9;PAX8;PGRMC2;PLSCR1;PLSCR4;PNPLA3;PPARD;PRKCQ;PTGER4;PTPRJ;RAB31;RCN3;RNF5;RYR3;SAMHD1;SASH1;SCARB1;SH2B2;SIRPA;SLC1A1;SLC8A1;SMO;SOCS2;SPRY4;SRR;STAT1;STAT2;STEAP2;SYT7;TCF12;TCF7;TEAD2;TGM2;TNC;TNFRSF25;USP18;VWA2;WDR35;WNT7A;XAF1;YAP1;ZDHHC7
GO:0008207	C21-steroid hormone metabolic process	http://amigo.geneontology.org/amigo/term/GO:0008207	26	8	1.3721364330561683	5.830324016819194	3.849896951172518e-5	0.005098273372388786	231;1645;1646;1958;8644;10170;10202;27122	AKR1B1;AKR1C1;AKR1C2;AKR1C3;DHRS2;DHRS9;DKK3;EGR1
GO:0050764	regulation of phagocytosis	http://amigo.geneontology.org/amigo/term/GO:0050764	58	12	3.060919735279145	3.920390287171527	4.000308708742766e-5	0.005212015120842591	948;949;2150;5359;5795;7052;8291;9066;10326;10461;11031;140885	CD36;DYSF;F2RL1;MERTK;PLSCR1;PTPRJ;RAB31;SCARB1;SIRPA;SIRPB1;SYT7;TGM2
GO:0045321	leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0045321	615	56	32.45630408959783	1.7253967009123468	4.077714455740974e-5	0.005228536091027872	101;177;578;604;896;960;1958;2150;2309;2737;2934;3134;3398;3430;3485;3569;3624;3635;3689;3696;4189;5359;5588;5678;5734;5795;5896;6352;6932;7070;7462;7784;8291;8440;9466;9473;9479;9734;9846;9935;10062;10202;10326;10461;10538;11151;23149;23308;23529;55824;57580;81704;91543;140885;161145;441478	ADAM8;AGER;BAK1;BATF;BCL6;CCL5;CCND3;CD44;CLCF1;CORO1A;DHRS2;DNAJB9;DOCK8;DYSF;EGR1;F2RL1;FCHO1;FOXO3;GAB2;GLI3;GSN;HDAC9;HLA-F;ICOSLG;ID2;IFI35;IGFBP2;IL27RA;IL6;INHBA;INPP5D;ITGB2;ITGB8;LAT2;MAFB;MAPK8IP1;MERTK;NCK2;NR1H3;NRARP;PAG1;PLSCR1;PREX1;PRKCQ;PSG9;PTGER4;PTPRJ;RAG1;RSAD2;SIRPA;SIRPB1;TCF7;THEMIS2;THY1;TMEM229B;ZP3
GO:0001819	positive regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001819	311	34	16.412862718479552	2.0715459931142153	4.357660446289675e-5	0.005495731401443255	101;177;948;1649;1958;2069;2150;3134;3428;3569;4060;4938;4939;4940;5144;5452;5588;5734;5795;6772;7784;8710;9466;9636;10538;10564;10855;23213;57493;64135;81622;84632;91543;541468	ADAM8;AFAP1L2;AGER;ARFGEF2;BATF;CD36;DDIT3;EGR1;EREG;F2RL1;HEG1;HLA-F;HPSE;IFI16;IFIH1;IL27RA;IL6;ISG15;LUM;LURAP1;OAS1;OAS2;OAS3;PDE4D;POU2F2;PRKCQ;PTGER4;PTPRJ;RSAD2;SERPINB7;STAT1;SULF1;UNC93B1;ZP3
GO:0048640	negative regulation of developmental growth	http://amigo.geneontology.org/amigo/term/GO:0048640	87	15	4.5913796029187175	3.266991905976272	4.422165648598806e-5	0.005495731401443255	154;2261;2539;5641;7869;8835;9037;9241;10371;10500;10501;10505;51316;57556;223117	ADRB2;FGFR3;G6PD;LGMN;NOG;PLAC8;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SOCS2
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0062208	50	11	2.6387239097234008	4.168681672025723	4.590341359964129e-5	0.005581213696819834	948;2150;2634;3430;4814;8638;10062;51296;55601;91543;140609	CD36;DDX60;F2RL1;GBP2;IFI35;NEK7;NINJ1;NR1H3;OASL;RSAD2;SLC15A3
GO:0030334	regulation of cell migration	http://amigo.geneontology.org/amigo/term/GO:0030334	706	62	37.258781605294416	1.6640372370949965	4.6291324298951335e-5	0.005581213696819834	101;177;949;2150;2309;2822;3371;3486;3488;3569;4233;4301;4318;4804;5175;5328;5641;5734;5795;5797;5881;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9168;9241;9466;9647;9732;9734;10371;10500;10501;10505;11151;11240;22998;23129;23213;23328;51466;57556;57580;64750;81704;84978;124976;153090;153769;154810;158747;221178;223117;284217;285966	ADAM8;AFDN;AGER;AMOTL1;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;EVL;F2RL1;FOXO3;FRMD5;FZD4;GPLD1;HDAC9;IGFBP3;IGFBP5;IL27RA;IL6;LAMA1;LGMN;LIMCH1;MET;MMP9;MOSPD2;NGFR;NOG;PADI2;PECAM1;PLA2G7;PLAU;PLPP3;PLXND1;PPM1F;PREX1;PTGER4;PTPRJ;PTPRM;RAC3;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;SPATA13;SPNS2;SULF1;TCAF2;THY1;TMSB10;TNC;WNT7A;ZP3
GO:0040011	locomotion	http://amigo.geneontology.org/amigo/term/GO:0040011	872	73	46.019344985576105	1.5862894185669194	4.715067704230235e-5	0.005601223075701741	101;177;604;949;1130;1826;1890;2150;2309;2822;3164;3371;3486;3488;3569;3689;4233;4301;4318;4804;4814;5175;5328;5329;5588;5641;5734;5795;5797;5881;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9048;9168;9241;9466;9647;9732;9734;10371;10500;10501;10505;11151;11240;22998;23129;23213;23328;51466;57449;57556;57580;64750;81704;84978;124976;153090;153769;154810;158747;221178;223117;284217;285966	ADAM8;AFDN;AGER;AMOTL1;ARTN;BCL6;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;DSCAM;EVL;F2RL1;FOXO3;FRMD5;FZD4;GPLD1;HDAC9;IGFBP3;IGFBP5;IL27RA;IL6;ITGB2;LAMA1;LGMN;LIMCH1;LYST;MET;MMP9;MOSPD2;NGFR;NINJ1;NOG;NR4A1;PADI2;PECAM1;PLA2G7;PLAU;PLAUR;PLEKHG5;PLPP3;PLXND1;PPM1F;PREX1;PRKCQ;PTGER4;PTPRJ;PTPRM;RAC3;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;SPATA13;SPNS2;SULF1;TCAF2;THY1;TMSB10;TNC;TYMP;WNT7A;ZP3
GO:0001960	negative regulation of cytokine-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0001960	59	12	3.1136942134736127	3.8539429941686194	4.7844908575435426e-5	0.005601321325686483	2150;3569;4938;4940;6352;6773;9636;10062;11240;11274;25939;54625	CCL5;F2RL1;IL6;ISG15;NR1H3;OAS1;OAS3;PADI2;PARP14;SAMHD1;STAT2;USP18
GO:0071526	semaphorin-plexin signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0071526	42	10	2.2165280841676567	4.51156025111009	4.9360309141539646e-5	0.005696179674933676	4233;7869;9037;10371;10500;10501;10505;23129;57556;223117	MET;PLXND1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0007155	cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0007155	1030	83	54.35771254030205	1.5269222364436674	5.38351297097493e-5	0.006125072926695138	101;177;214;421;445;604;948;960;1006;1008;1288;1742;1826;2309;2633;2737;3371;3485;3569;3689;3693;3696;3959;4241;4301;4814;4907;5098;5175;5328;5329;5467;5588;5795;5797;5881;5896;6352;7052;7070;7087;7784;8322;8440;8613;8727;9037;9379;9473;9638;9647;10326;10398;10461;10551;10855;11151;22795;22998;23129;23149;23308;26011;27253;29091;55824;57556;57580;59339;79937;79987;81704;81848;84623;84978;91179;91653;117583;140885;284217;340706;441478;728577	ADAM8;AFDN;AGER;AGR2;ALCAM;ARVCF;ASS1;BCL6;BOC;CCL5;CD36;CD44;CDH10;CDH8;CNTNAP3;CNTNAP3B;COL4A6;CORO1A;CTNNAL1;DLG4;DOCK8;DSCAM;FCHO1;FEZ1;FOXO3;FRMD5;FZD4;GBP1;GLI3;HPSE;ICAM5;ICOSLG;IGFBP2;IL6;ITGB2;ITGB5;ITGB8;KIRREL3;LAMA1;LGALS3BP;LIMCH1;MELTF;MERTK;MYL9;NCK2;NID2;NINJ1;NRARP;NRXN2;NT5E;PAG1;PARD3B;PCDH17;PCDHGC3;PECAM1;PLAU;PLAUR;PLEKHA2;PLPP3;PLXND1;PPARD;PPM1F;PREX1;PRKCQ;PTPRJ;PTPRM;RAC3;RAG1;SCARF2;SEMA5A;SEMA6A;SIRPA;SIRPB1;SPRY4;STXBP6;SVEP1;TENM4;TGM2;THEMIS2;THY1;TNC;VWA2;ZP3
GO:0050777	negative regulation of immune response	http://amigo.geneontology.org/amigo/term/GO:0050777	120	18	6.332937383336161	2.842282958199357	5.491416598380322e-5	0.006161064344682812	604;966;3106;3134;3428;3635;4938;4940;6773;9466;9636;10062;10906;11274;25939;54625;79987;127943	BCL6;CD59;FCRLB;HLA-B;HLA-F;IFI16;IL27RA;INPP5D;ISG15;NR1H3;OAS1;OAS3;PARP14;SAMHD1;STAT2;SVEP1;TRAFD1;USP18
GO:0040017	positive regulation of locomotion	http://amigo.geneontology.org/amigo/term/GO:0040017	437	43	23.06244697098252	1.8645029321521336	5.704021309399452e-5	0.006311929333880654	101;177;604;949;1826;2150;2822;3488;3569;4233;4318;5175;5328;5641;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9048;9647;9732;9734;10371;10500;10501;10505;11151;23328;57556;57580;64750;81704;153090;153769;158747;223117;285966	ADAM8;AGER;ARTN;BCL6;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;DSCAM;F2RL1;FZD4;GPLD1;HDAC9;IGFBP5;IL6;LGMN;MET;MMP9;MOSPD2;PECAM1;PLA2G7;PLAU;PLPP3;PPM1F;PREX1;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;TCAF2;THY1;WNT7A;ZP3
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	414	41	21.848633972509756	1.8765475247370957	7.342054639171301e-5	0.008014745591246725	101;177;948;1826;2069;2150;2167;2634;3134;3428;3430;3569;4233;4814;4938;4940;5328;5359;5641;5734;6352;7784;7941;8638;8878;9037;9048;9647;10062;23328;51296;51435;55601;57169;64135;81622;83666;91543;140609;153090;158747	ADAM8;AGER;ARTN;CCL5;CD36;DAB2IP;DDX60;DSCAM;EREG;F2RL1;FABP4;GBP2;HLA-F;IFI16;IFI35;IFIH1;IL6;LGMN;MET;MOSPD2;NEK7;NINJ1;NR1H3;OAS1;OAS3;OASL;PARP9;PLA2G7;PLAU;PLSCR1;PPM1F;PTGER4;RSAD2;SASH1;SCARA3;SEMA5A;SLC15A3;SQSTM1;UNC93B1;ZNFX1;ZP3
GO:0045824	negative regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045824	62	12	3.272017648057017	3.667461881547557	7.985618598486613e-5	0.008487871978759848	3106;3134;3428;4938;4940;6773;9636;10062;10906;11274;25939;54625	HLA-B;HLA-F;IFI16;ISG15;NR1H3;OAS1;OAS3;PARP14;SAMHD1;STAT2;TRAFD1;USP18
GO:0060761	negative regulation of response to cytokine stimulus	http://amigo.geneontology.org/amigo/term/GO:0060761	62	12	3.272017648057017	3.667461881547557	7.985618598486613e-5	0.008487871978759848	2150;3569;4938;4940;6352;6773;9636;10062;11240;11274;25939;54625	CCL5;F2RL1;IL6;ISG15;NR1H3;OAS1;OAS3;PADI2;PARP14;SAMHD1;STAT2;USP18
GO:0042448	progesterone metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042448	10	5	0.5277447819446801	9.47427652733119	8.132700857340916e-5	0.008531942535792196	1645;1646;1958;8644;10170	AKR1C1;AKR1C2;AKR1C3;DHRS9;EGR1
GO:0002253	activation of immune response	http://amigo.geneontology.org/amigo/term/GO:0002253	362	37	19.10436110639742	1.9367305608356578	8.581563906785741e-5	0.008887419646027591	715;716;948;966;1675;2150;2633;2634;2822;3428;3430;3635;4814;4938;4940;5144;5359;5795;7070;7462;8638;8878;9473;10062;10603;23149;23308;51296;51435;55601;57169;64135;79987;81622;91543;140609;153090	C1R;C1S;CD36;CD59;CFD;DAB2IP;DDX60;F2RL1;FCHO1;GBP1;GBP2;GPLD1;ICOSLG;IFI16;IFI35;IFIH1;INPP5D;LAT2;NEK7;NINJ1;NR1H3;OAS1;OAS3;OASL;PDE4D;PLSCR1;PTPRJ;RSAD2;SCARA3;SH2B2;SLC15A3;SQSTM1;SVEP1;THEMIS2;THY1;UNC93B1;ZNFX1
GO:0050920	regulation of chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050920	147	20	7.757848294586798	2.5780344292057658	8.903819585767606e-5	0.00898702565755636	177;1826;2150;3569;4233;5641;6352;7869;7941;9037;9048;9647;10371;10500;10501;10505;11240;57556;158747;223117	AGER;ARTN;CCL5;DSCAM;F2RL1;IL6;LGMN;MET;MOSPD2;PADI2;PLA2G7;PPM1F;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0045088	regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045088	309	33	16.307313762090615	2.0236318796241375	8.907920125276549e-5	0.00898702565755636	101;948;2069;2150;2634;3106;3134;3428;3430;4814;4938;4940;5359;6352;6773;8638;8878;9636;10062;10906;11274;25939;51296;51435;54625;55601;57169;64135;81622;83666;91543;140609;153090	ADAM8;CCL5;CD36;DAB2IP;DDX60;EREG;F2RL1;GBP2;HLA-B;HLA-F;IFI16;IFI35;IFIH1;ISG15;NEK7;NINJ1;NR1H3;OAS1;OAS3;OASL;PARP14;PARP9;PLSCR1;RSAD2;SAMHD1;SCARA3;SLC15A3;SQSTM1;STAT2;TRAFD1;UNC93B1;USP18;ZNFX1
GO:0072359	circulatory system development	http://amigo.geneontology.org/amigo/term/GO:0072359	859	71	45.33327676904802	1.56617842477419	9.011501340208778e-5	0.00898702565755636	101;578;1649;1890;1958;2004;2028;2069;2274;2539;2737;2822;3164;3248;3398;3569;3624;3696;3964;4016;4036;4151;4804;4814;5021;5175;5795;5797;6303;6505;6546;6608;6772;7029;7070;7476;7849;8322;8463;8613;8710;9037;9096;9241;9394;9734;10052;10413;10855;23129;23213;23328;23462;26011;27063;51129;57493;57556;58504;60681;79659;79987;90993;113026;153090;154810;219699;221322;284217;285590;441478	ADAM8;AMOTL1;ANGPTL4;ANKRD1;ARHGAP22;BAK1;CREB3L1;DAB2IP;DDIT3;DYNC2H1;EGR1;ELK3;ENPEP;EREG;FHL2;FKBP10;FZD4;G6PD;GJC1;GLI3;GPLD1;HDAC9;HEG1;HEY1;HPGD;HPSE;HS6ST1;ID2;IL6;INHBA;ITGB8;LAMA1;LGALS8;LOXL1;LRP2;MB;NGFR;NINJ1;NOG;NR4A1;NRARP;OXTR;PAX8;PECAM1;PLCD3;PLPP3;PLXND1;PTPRJ;PTPRM;SASH1;SAT1;SEMA5A;SEMA6A;SERPINB7;SH3PXD2B;SLC1A1;SLC8A1;SMO;STAT1;SULF1;SVEP1;TBC1D32;TBX18;TEAD2;TENM4;TFDP2;THY1;TYMP;UNC5B;WNT7A;YAP1
GO:0040012	regulation of locomotion	http://amigo.geneontology.org/amigo/term/GO:0040012	768	65	40.53079925335143	1.60371868301179	9.158684067809865e-5	0.009022420719483915	101;177;604;949;1826;2150;2309;2822;3371;3486;3488;3569;4233;4301;4318;4804;5175;5328;5641;5734;5795;5797;5881;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9048;9168;9241;9466;9647;9732;9734;10371;10500;10501;10505;11151;11240;22998;23129;23213;23328;51466;57556;57580;64750;81704;84978;124976;153090;153769;154810;158747;221178;223117;284217;285966	ADAM8;AFDN;AGER;AMOTL1;ARTN;BCL6;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;DSCAM;EVL;F2RL1;FOXO3;FRMD5;FZD4;GPLD1;HDAC9;IGFBP3;IGFBP5;IL27RA;IL6;LAMA1;LGMN;LIMCH1;MET;MMP9;MOSPD2;NGFR;NOG;PADI2;PECAM1;PLA2G7;PLAU;PLPP3;PLXND1;PPM1F;PREX1;PTGER4;PTPRJ;PTPRM;RAC3;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;SPATA13;SPNS2;SULF1;TCAF2;THY1;TMSB10;TNC;WNT7A;ZP3
GO:2000145	regulation of cell motility	http://amigo.geneontology.org/amigo/term/GO:2000145	740	63	39.05311386390633	1.6131876249239592	9.97313498797738e-5	0.009706383666612204	101;177;604;949;2150;2309;2822;3371;3486;3488;3569;4233;4301;4318;4804;5175;5328;5641;5734;5795;5797;5881;6352;6608;7070;7476;7784;7869;7941;8322;8613;9037;9168;9241;9466;9647;9732;9734;10371;10500;10501;10505;11151;11240;22998;23129;23213;23328;51466;57556;57580;64750;81704;84978;124976;153090;153769;154810;158747;221178;223117;284217;285966	ADAM8;AFDN;AGER;AMOTL1;BCL6;CCL5;CORO1A;DAB2IP;DOCK4;DOCK8;EVL;F2RL1;FOXO3;FRMD5;FZD4;GPLD1;HDAC9;IGFBP3;IGFBP5;IL27RA;IL6;LAMA1;LGMN;LIMCH1;MET;MMP9;MOSPD2;NGFR;NOG;PADI2;PECAM1;PLA2G7;PLAU;PLPP3;PLXND1;PPM1F;PREX1;PTGER4;PTPRJ;PTPRM;RAC3;SASH1;SCARB1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SH3RF2;SMO;SMURF2;SPATA13;SPNS2;SULF1;TCAF2;THY1;TMSB10;TNC;WNT7A;ZP3
GO:0002832	negative regulation of response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0002832	83	14	4.380281690140845	3.1961414790996785	1.0104194088637021e-4	0.009716866648572603	3106;3134;3428;4938;4940;6773;9636;10062;10475;10906;11274;22978;25939;54625	HLA-B;HLA-F;IFI16;ISG15;NR1H3;NT5C2;OAS1;OAS3;PARP14;SAMHD1;STAT2;TRAFD1;TRIM38;USP18
GO:0009653	anatomical structure morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0009653	1966	139	103.75462413032412	1.339699325838286	1.0394257881060017e-4	0.009878213548612095	101;214;444;578;604;844;948;960;1006;1008;1290;1382;1742;1826;1847;1890;1903;2004;2028;2069;2261;2273;2274;2309;2737;2822;3164;3248;3371;3398;3488;3569;3624;3689;3693;3696;3798;3964;4036;4147;4233;4318;4325;4734;4753;4804;4814;5567;5588;5795;5797;5881;6303;6505;6608;6665;6772;6773;7052;7070;7476;7784;7849;7869;8322;8463;8613;8904;8936;9037;9048;9096;9241;9334;9394;9638;9734;9935;10052;10371;10398;10413;10500;10501;10505;10551;10642;10643;10855;11151;22891;23129;23213;23328;23462;25861;26011;27063;27122;29767;50515;51053;51129;51466;55184;55625;55790;55811;56896;57493;57520;57556;58504;60676;60681;65059;79143;79659;79925;79987;81622;84446;84623;90249;90993;91653;113026;114793;126374;135228;147495;153090;154810;219699;221322;223117;284217;441478;445582	ADAM8;ADCY10;AGR2;ALCAM;AMOTL1;ANGPTL4;ANKRD1;APCDD1;ARHGAP22;ARTN;ASPH;B4GALT5;BAK1;BCL6;BOC;BRSK1;CASQ1;CD109;CD36;CD44;CDH10;CDH8;CHST11;COL5A2;CORO1A;CPNE1;CRABP2;CREB3L1;CSGALNACT1;DAB2IP;DKK3;DLG4;DPYSL5;DSCAM;DUSP5;DYNC2H1;DZANK1;ELK3;ENPEP;EREG;EVL;FEZ1;FGFR3;FHL1;FHL2;FKBP10;FMNL2;FOXO3;FZD4;GJC1;GLI3;GMNN;GPLD1;HDAC9;HECW2;HEG1;HEY1;HPGD;HPSE;HS6ST1;ID2;IGF2BP1;IGF2BP3;IGFBP5;IL6;INHBA;ITGB2;ITGB5;ITGB8;KIF5A;KIRREL3;LAMA1;LGALS8;LRP2;MAFB;MATN2;MBOAT7;MET;MMP16;MMP9;MYL9;NEDD4;NELL2;NGFR;NINJ1;NOG;NR4A1;NRARP;PAPPA2;PAX8;PLCD3;PLPP3;PLXND1;POTEE;PRKACB;PRKCQ;PTPRJ;PTPRM;RAC3;RAPH1;S1PR3;SASH1;SAT1;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SLC1A1;SMO;SOX15;SPEF2;STAT1;STAT2;SULF1;SVEP1;TBC1D32;TBX18;TEAD2;TENM4;TGM2;THY1;TMOD2;TNC;TYMP;UNC5A;UNC5B;UNC93B1;WASF1;WHRN;WNT7A;WTIP;YAP1;ZDHHC7;ZNF365;ZP3
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	64	12	3.3775666044459527	3.5528536977491965	1.1022930978896518e-4	0.010353864703200707	3429;3434;4599;4938;4939;4940;6772;6773;9636;11274;25939;64135	IFI27;IFIH1;IFIT1;ISG15;MX1;OAS1;OAS2;OAS3;SAMHD1;STAT1;STAT2;USP18
GO:0140888	interferon-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0140888	74	13	3.905311386390633	3.3287998609542018	1.1584291720444031e-4	0.01075608143882148	3429;4938;4939;4940;6772;6773;9636;10062;11274;25939;54625;64135;83666	IFI27;IFIH1;ISG15;NR1H3;OAS1;OAS2;OAS3;PARP14;PARP9;SAMHD1;STAT1;STAT2;USP18
GO:0051241	negative regulation of multicellular organismal process	http://amigo.geneontology.org/amigo/term/GO:0051241	745	63	39.31698625487867	1.602360862340577	1.209180560569419e-4	0.011076404672754293	154;177;604;1649;2150;2539;2633;2729;2737;3134;3398;3488;3569;3624;3635;4804;4938;4940;5144;5328;5329;5641;5678;5734;5797;5909;6608;6665;6772;7070;7476;7849;7869;8835;9037;9241;9466;9732;9734;9935;10062;10371;10461;10500;10501;10505;23213;29116;51316;51466;54739;54756;55811;55824;56896;57556;65267;79987;90993;140885;153090;223117;441478	ADCY10;ADRB2;AGER;BCL6;CREB3L1;DAB2IP;DDIT3;DOCK4;DPYSL5;EVL;F2RL1;G6PD;GBP1;GCLC;GLI3;HDAC9;HLA-F;ID2;IGFBP5;IL17RD;IL27RA;IL6;INHBA;INPP5D;LGMN;MAFB;MERTK;MYLIP;NGFR;NOG;NR1H3;NRARP;OAS1;OAS3;PAG1;PAX8;PDE4D;PLAC8;PLAU;PLAUR;PSG9;PTGER4;PTPRM;RAP1GAP;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SIRPA;SMO;SOCS2;SOX15;STAT1;SULF1;SVEP1;THY1;WNK3;WNT7A;XAF1
